sector;Institución;Código Institución;RUT Unidad de Compra;Código Unidad de Compra;Unidad de Compra;Región Unidad de Compra
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752649;T.T.A. REGION DEL MAULE;Maule
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752651;T.T.A. REGION DE LA ARAUCANIA;Araucanía
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752652;T.T.A. REGION DEL BIO-BIO;Bío-Bío
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752654;T.T.A. REGION DE LOS RIOS;Los Ríos
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752655;T.T.A. REGION DE AYSEN;Aysén
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752656;T.T.A. REGION DE LOS LAGOS;Los Lagos
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;61.979.490-7;752657;T.T.A. REGION DE MAGALLANES;Magallanes y Antártica
Gob. Central, Universidades;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;1083414;65.074.471-3;785515;SERVICIO DE BIENESTAR DE LOS T.T.A.;Metropolitana
Municipalidades;CORPORACIÓN DE ECUACIÓN, SALUD Y MENORES DE PUERTO NATALES;1085182;71.165.800-9;543454;CORMUNAT;Magallanes y Antártica
Municipalidades;CORPORACIÓN MUNICIPAL DE CASTRO;1088974;71.149.700-5;545598;CORPOCAS;Los Lagos
Municipalidades;I MUNICIPALIDAD DE JUAN FERNANDEZ;108932;69.252.300-8;3906;IMUNICIPALIDAD DE JUAN FERNÁNDEZ;Valparaíso
Municipalidades;I MUNICIPALIDAD DE JUAN FERNANDEZ;108932;69.252.300-8;3907;SALUD;Valparaíso
Municipalidades;I MUNICIPALIDAD DE JUAN FERNANDEZ;108932;69.252.300-8;3908;EDUCACIÓN;Valparaíso
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;1035180;IPS REGIÓN DE ÑUBLE;Ñuble
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548847;IPS REGION DE TARAPACA;Tarapacá
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548849;IPS REGION DE ARICA Y PARINACOTA;Arica y Parinacota
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548850;IPS REGION DE ANTOFAGASTA;Antofagasta
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548852;IPS REGION DE ATACAMA;Atacama
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548854;IPS REGION DE COQUIMBO;Coquimbo
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548856;IPS REGION DE VALPARAISO;Valparaíso
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548860;IPS REGION DEL LIBERTADOR GRAL BERNARDO OHIGGINS;Lib. Gral. Bdo. O'Higgins
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548861;IPS REGION DEL MAULE;Maule
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548864;IPS REGION DEL BIO BIO;Bío-Bío
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548866;IPS REGION DE LA ARAUCANIA;Araucanía
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548867;IPS REGION DE LOS RIOS;Los Ríos
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548868;IPS REGION DE LOS LAGOS;Los Lagos
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548870;IPS REGION AYSEN DEL GRAL CARLOS IBANEZ DEL CAMPO;Aysén
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548871;IPS REGION DE MAGALLANES Y ANTARTICA CHILENA;Magallanes y Antártica
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548872;IPS REGION AREA METROPOLITANA;Metropolitana
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548874;IPS OFICINA CENTRAL DE COMPRAS;Metropolitana
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;548875;IPS ADQUISICIONES;Metropolitana
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.620-9;565314;SERVICIO DE BIENESTAR IPS;Metropolitana
Gob. Central, Universidades;INSTITUTO DE PREVISION SOCIAL;1090469;61.979.440-0;661769;IPS PASAJES AEREOS;Metropolitana
Municipalidades;I MUNICIPALIDAD DE CHANARAL;109196;69.030.100-8;3909;DAF;Atacama
Municipalidades;I MUNICIPALIDAD DE CHANARAL;109196;69.030.100-8;3910;SECPLAC;Atacama
Municipalidades;I MUNICIPALIDAD DE CHANARAL;109196;69.030.100-8;3912;SALUD;Atacama
Municipalidades;I MUNICIPALIDAD DE CHANARAL;109196;69.030.100-8;828187;OPERACIONES;Atacama
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUELLÓN;110102;69.230.700-3;3913;ADQUISICIONES;Los Lagos
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUELLÓN;110102;69.230.700-3;3914;SECPLAN;Los Lagos
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUELLÓN;110102;69.230.700-3;5700;OBRAS;Los Lagos
Municipalidades;ILUSTRE MUNICIPALIDAD DE QUELLÓN;110102;69.230.700-3;5701;DIDECO;Los Lagos
Municipalidades;CORP DE DESARROLLO SOCIAL DE PROVIDENCIA;1101613;69.070.301-7;552975;CDSP;Metropolitana
Municipalidades;I MUNICIPALIDAD DE PALENA;110393;69.231.300-3;3915;DAF;Los Lagos
Municipalidades;I MUNICIPALIDAD DE PALENA;110393;69.231.300-3;3916;DEPTO. EDUCACIÓN;Los Lagos
Municipalidades;I MUNICIPALIDAD DE PALENA;110393;69.231.300-3;674794;SOCIAL;Los Lagos
Municipalidades;I MUNICIPALIDAD DE PALENA;110393;69.231.300-3;892563;DEPTO. SALUD;Los Lagos
Otros;ONG CEPPAC / CORPORACION DE DERECHO PRIVADO SIN FINES DE LUCRO.;1104531;74.357.700-0;554677;13-520001-00486-09 (CEPPAC);Metropolitana
Otros;CENTRO DE DESARROLLO INTEGRAL ;1104532;78.377.690-1;554686;13-520001-00402-09 (CDI);Metropolitana
Otros;CENTRO DE CAPACITACION  TECNICA PROFESIONAL LTDA- CECATEP LTDA ;1104533;77.778.670-9;554678;13-520001-00444-09 (CECATEP);Metropolitana
Otros;INTEGRA CONSULTORES LTDA;1104534;78.149.450-K;554688;13-520001-00419-09 (INTEGRA CONSULTORES);Metropolitana
Otros;ORGANIZACIÓN NO GUBERNAMENTAL DE DESARROLLO SOCIAL CULTURAL Y PRODUCTIVO CIDETS;1104536;65.227.510-9;554690;13-520001-00479-09 (CIDETS);Metropolitana
Otros;CORPORACION SODEM;1104537;71.664.200-3;554691;13-520001-00429-09 (SODEM);Metropolitana
Otros;CORPORACION SODEM;1104537;71.664.200-3;577134;13-520003-01003-09  (SODEM);Metropolitana
Otros;CORPORACION SODEM;1104537;71.664.200-3;577135;13-550303-01302-09  (SODEM);Metropolitana
Otros;INTENGRANDO OPORTUNIDADES PARA EL DESARROLLO LTDA.;1104538;77.247.240-4;554692;13-520001-00385-09 (INTEGRANDO OPORTUNIDADES );Tarapacá
Otros;CONSULTORÍAS Y PROYECTOS LTDA;1104539;77.576.060-5;554693;13-520001-00454-09 (CONSULTORIA Y PROYECTOS);Metropolitana
Otros;CORPORACION DE DESARROLLO URBANO NUEVO SAN JOAQUIN.;1104540;65.012.860-5;554694;13-520001-00431-09 ( NUEVA SAN JOAQUIN);Metropolitana
Otros;INSTITUTO CHILENO DE EDUCACION COOPERATIVA LIMITADA;1104541;82.424.000-0;554695;13-520001-00398-09 (ICECOOP);Metropolitana
Otros;ONG DE DESARROLLO DE PROGRAMAS DE ACCIÓN CON MUJERES;1104545;73.055.900-3;554679;13-520001-00460-09 (PROSAM);Metropolitana
Otros;CORPORACION SANTIAGO INNOVA;1104547;74.494.700-6;554681;13-520001-00374-09 (SANTIAGO INNOVA);Metropolitana
Otros;CAPACITACIÓN Y DESARROLLO HUMANO LTDA;1104548;78.600.070-K;554702;13-520001-00470-09 (SENDA);Metropolitana
Otros;SODEM LIMITADA;1104549;79.549.810-9;554703;13-520001-00422-09 (SODEM);Metropolitana
Otros;MARIN Y NUÑEZ CONSULTORES LTDA.;1104551;77.987.420-6;554705;13-520001-00474-09 (LA VENTANA );Metropolitana
Otros;CID Y DONOSO CONSULTORES LTDA.;1104552;76.064.990-2;554706;13-520001-00448-09 (CID Y DONOSO );Metropolitana
Otros;CENTRO DE INVESTIGACION ESTUDIO Y CAPACITACION CIECAP LIMITADA;1104553;76.121.660-0;554707;13-520001-00457-09 (CIECAP);Tarapacá
Otros;SOCIEDAD DE CAPACITACIÓN SEDEJ LTDA.;1104554;76.556.290-2;554708;13-520001-00466-09 (SEDEJ);Metropolitana
Otros;CIUDAD PROYECTOS LTDA.;1104555;76.704.420-8;554709;13-520001-00379-09 (CIUDAD PROYECTOS );Metropolitana
Otros;VENEGAS SILVA LIMITADA;1104556;76.230.630-1;554682;13-520001-00410-09 (PRONTO CHILE);Metropolitana
Otros;EMPRENDE CONSULTORES LIMITADA;1104559;77.780.830-3;554684;13-520001-00403-09 (EMPRENDE);Metropolitana
Otros;ASESORIAS INTEGRALES PROFESIONALES;1104560;76.048.659-0;554714;13-520001-00484-09 (SAVAS);Metropolitana
Otros;CONSULTOR Y ASESOR FERNANDO VIDAL FLORES;1104561;76.012.521-0;554715;13-520001-00441-09 (FVF);Metropolitana
Municipalidades;CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA;1109551;71.014.200-9;557639;CORMUN RANCAGUA - ADMINISTRACIÓN CENTRAL;Lib. Gral. Bdo. O'Higgins
Municipalidades; CORPORACIÓN MUNICIPAL DE EDUCACION, SALUD Y ATENCION AL MENOR DE QUILPUE;1110112;70.878.900-3;557974;AREA DE SALUD;Valparaíso
Municipalidades; CORPORACIÓN MUNICIPAL DE EDUCACION, SALUD Y ATENCION AL MENOR DE QUILPUE;1110112;70.878.900-3;558257;CENTRAL;Valparaíso
Municipalidades; CORPORACIÓN MUNICIPAL DE EDUCACION, SALUD Y ATENCION AL MENOR DE QUILPUE;1110112;70.878.900-3;662900;AREA EDUCACION;Valparaíso
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE SAN ANTONIO;111119;60.511.054-1;3918;GOBERNACIÓN PROVINCIAL DE SAN ANTONIO;Valparaíso
Municipalidades;I MUNICIPALIDAD DE ALHUE;111124;69.073.200-9;3919;DPTO. MUNICIPALIDAD;Metropolitana
Municipalidades;I MUNICIPALIDAD DE ALHUE;111124;69.073.200-9;3920;DPTO DE SALUD;Metropolitana
Municipalidades;I MUNICIPALIDAD DE ALHUE;111124;69.073.200-9;3921;DPTO EDUCACION;Metropolitana
Municipalidades;CORPORACIÓN SOCIAL DE DESARROLLO SOCIAL;1111614;71.102.600-2;558869;DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS;Antofagasta
Municipalidades;CORPORACIÓN SOCIAL DE DESARROLLO SOCIAL;1111614;71.102.600-2;559511;DIRECCION DE OBRAS Y PLANIFICACION;Antofagasta
Municipalidades;CORPORACIÓN SOCIAL DE DESARROLLO SOCIAL;1111614;71.102.600-2;561704;SEP;Antofagasta
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.999.040-4;1000813;"JEFATURA ADM. Y LOG. CAMPO MILITAR ""AUSTRAL""";Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.154.847-0;1006693;"JEFATURA ADM. Y LOG. CAMPO MILITAR ""AZAPA""";Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.999.360-8;1009566;DIVLOG - JEFATURA ADM. Y LOGÍSTICA;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.158.175-3;1013609;"JEFATURA ADM. Y LOG. CAMPO MILITAR ""ANTOFAGASTA""";Antofagasta
FFAA;COMANDO DE APOYO A LA FUERZA;111870;62.000.900-8;1178410;DIRECCIÓN DE PLANIF DE INF DEL EJÉRCITO - DIPLINE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;62.000.910-5;1178669;DIRECCIÓN DE MANDO Y CONTROL DEL EJÉRCITO -DIMACOE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.199.684-8;1182102;BRIGADA DE INTELIGENCIA DEL EJÉRCITO - BINTE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.199.748-8;1186767;COMANDO DE OPERACIONES ESPECIALES DEL EJÉRCITO;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.977.660-7;296960;JEFATURA DE INSTALACIONES DE SALUD - JIS;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.032-K;4258;DIVISIÓN DE SALUD  - DIVSAL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.059-1;4260;DIVISIÓN DE TELECOMUNICACIONES DEL EJÉRCITO-DIVTEL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.286.850-9;4261;BRIGADA MOTORIZADA Nº 24 HUAMACHUCO BRIMOT N° 24;Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.019-2;4263;COMANDO DE EDUCACIÓN Y DOCTRINA - CEDOC;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.078-8;4267;DIVISIÓN LOGÍSTICA - DIVLOG;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.036-2;4268;COMANDANCIA EN JEFE DEL EJÉRCITO - CJE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.082-6;4269;"CENTRO CLÍNICO MILITAR ""ARICA""";Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.283.230-K;4270;2ª BRIGADA ACORAZADA CAZADORES - 2A BRIACO;Tarapacá
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.049-4;4271;TESORERÍA DEL ESTADO MAYOR GENERAL DEL EJÉRCITO - TEMGE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.021-4;4272;ACADEMIA POLITÉCNICA MILITAR - ACAPOMIL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.024-9;4273;ESCUELA DE CABALLERÍA BLINDADA - ESC CBL;Tarapacá
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.052-4;4274;TESORERÍA DEL EJÉRCITO - TE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.076-1;4276;DESTACAMENTO MONTAÑA Nº 17 LOS ÁNGELES-DESMÑA N°17;Bío-Bío
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.935.100-2;4277;DIRECCIÓN DE OPERACIONES DEL EJERCITO (DOE).;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.937.800-8;4279;CENTRO DE ESTUDIOS E INVESTIGACIONES MILITARES - CESIM;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.952.300-8;4280;CENTRO CLÍNICO MILITAR IQUIQUE - CCMI;Tarapacá
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.100-8;4281;DIRECCIÓN DE FINANZAS DEL EJÉRCITO - DIFE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.970.300-6;4282;COMANDO DE OPERACIONES TERRESTRES - COT;Bío-Bío
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.937.600-5;4283;AUDITORIA GENERAL DEL EJÉRCITO - AUGE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4284;DIVISIÓN DE BIENESTAR - CUARTEL GENERAL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.962.000-3;4286;REGIMIENTO Nº 6 CHACABUCO -R N° 6;Bío-Bío
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.010-9;4287;CUARTEL GENERAL V DIVISIÓN DE EJÉRCITO - CGVDE;Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.927.400-8;4288;"REGIMIENTO LOGÍSTICO N° 5 ""MAGALLANES";Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.056-7;4291;"REGIMIENTO DE INTELIGENCIA DEL EJERCITO N 1 ""SOBERANIA""";Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.946.700-0;4292;BRIGADA DE AVIACIÓN DEL EJÉRCITO -BAVE;Lib. Gral. Bdo. O'Higgins
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.018-4;4294;ESCUELA DE PARACAIDISTAS Y FUERZAS ESPECIALES - ESCPARACFFEE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.006-0;4295;"REGIMIENTO N° 19 ""COLCHAGUA""";Lib. Gral. Bdo. O'Higgins
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.042-7;4296;COMANDANCIA GRAL. GUARNICIÓN DE EJÉRCITO REGIÓN METROPOLIT;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.078-8;4297;DIVLOG - COMANDO DIVLOG;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.055.890-1;4298;REGIMIENTO LOGÍSTICO DEL EJÉRCITO Nº 3 LIMACHE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.030-3;4299;HOSPITAL MILITAR DE SANTIAGO- HMS;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;75.245.100-1;4302;REGIMIENTO ESCOLTA PRESIDENCIAL N° 1 GRANADEROS;Valparaíso
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.311.270-K;4303;CENTRO CLÍNICO MILITAR CONCEPCIÓN- CCM CONCEPCIÓN;Bío-Bío
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.031-1;4304;CENTRAL ODONTOLÓGICA DEL EJÉRCITO -  COE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;81.448.600-1;4305;INSTITUTO GEOGRÁFICO MILITAR -IGM;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.023-0;4306;ESCUELA DE ARTILLERÍA - ESCART;Maule
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.008-7;4308;REGIMIENTO LOGÍSTICO DEL EJÉRCITO Nº1 BELLAVISTA - RLE Nº1;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.011-7;4309;CUARTEL GENERAL IV DIVISIÓN DE EJÉRCITO - CGIVDE;Aysén
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.287.240-9;4310;COMANDANCIA GUARNICIÓN DE EJÉRCITO ARICA - CGEARI;Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.962.500-5;4311;BRIGADA MOTORIZADA Nº 4 RANCAGUA - BRIMOT 4;Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.086-9;4312;HOSPITAL MILITAR DEL NORTE - HMN;Antofagasta
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.003-6;4315;COMANDO DE LA I DIVISIÓN DE EJÉRCITO - CDO I DE;Antofagasta
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.964.700-9;4317;CUARTEL GENERAL I DIVISIÓN DE EJÉRCITO - CGIDE;Antofagasta
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.946.800-7;4320;REGIMIENTO N° 16 TALCA - R Nº16;Maule
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.470-8;4328;REGIMIENTO N° 10 PUDETO - R N° 10;Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.455-4;4330;DESTACAMENTO MOTORIZADO Nº 11 CAUPOLICÁN;Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.080-K;4333;DESTACAMENTO ACORAZADO Nº 5 LANCEROS - DESACO 5;Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.971.700-7;4334;CUARTEL GENERAL VI DIVISIÓN DE EJÉRCITO - CGVIDE;Tarapacá
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.936.700-6;4336;ESCUELA DE LOS SERVICIOS DEL EJÉRCITO;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.017-6;4337;ESCUELA MILITAR -ESCMIL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.054-0;4341;COMANDO DE INDUSTRIA MILITAR E INGENIERÍA - CIMI;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.084.220-0;4342;REGIMIENTO DE POLICÍA MILITAR Nº1 SANTIAGO - REGPOLMILNº1;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.948.900-4;4349;"DESTACAMENTO DE MONTAÑA N° 8 ""TUCAPEL"" DESMÑA N° 8";Araucanía
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.085-0;4352;REGIMIENTO N° 8 CHILOÉ - R Nº8;Aysén
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.027-3;4357;ESCUELA DE SUBOFICIALES DEL EJÉRCITO - ESCSOF;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.022-2;4359;ESCUELA DE INFANTERÍA - ESCINF;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4361;DIVISIÓN DE BIENESTAR - JEFRECRE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.951.400-9;4365;REGIMIENTO LOGÍSTICO DEL EJÉRCITO Nº2 ARSENALES DE GUERRA;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.028-1;4367;ESCUELA DE MONTAÑA - ESCMÑA;Valparaíso
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.026-5;4371;ESCUELA DE TELECOMUNICACIONES DEL EJÉRCITO - ESCTELEC;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4372;DIVISIÓN DE BIENESTAR - JEFHABIT;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4375;DIVISIÓN DE BIENESTAR - JEFASIST;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.464-3;4376;"REGIMIENTO DE INFANTERÍA N° 1 ""BUÍN""";Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.935.300-5;4377;CUARTEL GENERAL II DIVISIÓN MOTORIZADA - II DIVMOT;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.287.570-K;4380;1ª BRIGADA ACORAZADA CORACEROS - 1A BRIACO;Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.069-9;4381;"REGIMIENTO LOGÍSTICO N° 3 ""VICTORIA""";Araucanía
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.471-6;4401;DESTACAMENTO MONTAÑA Nº 9 ARAUCO - DESMÑA N° 9;Los Lagos
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.015-K;4402;"REGIMIENTO N° 12 ""SANGRA""";Los Lagos
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.962.200-6;4403;"REGIMIENTO N° 9 ""CHILLÁN""";Ñuble
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.286.830-4;4404;"REGIMIENTO LOGÍSTICO N° 6 ""PISAGUA""";Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4442;DIVISIÓN DE BIENESTAR - AME;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.055-9;4443;ESCUELA DE INTELIGENCIA DEL EJÉRCITO - ESCINTEL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.045-1;4444;DIVBIE - JEFATURA ADMINISTRACIÓN DEL PATRIMONIO;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.029-K;4445;DIVISIÓN DE INGENIEROS - DIVINGE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.037-0;4446;JEFATURA DEL CUERPO MILITAR DEL TRABAJO - JEFCMT;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.466-K;4447;DIVLOG - JEFATURA DE TRANSPORTE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.037-0;4448;CUERPO MILITAR DEL TRABAJO SUBJEFATURA ZONAL ARICA;Arica y Parinacota
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.943.600-8;4451;"BRIGADA ""MAIPO""";Valparaíso
FFAA;COMANDO DE APOYO A LA FUERZA;111870;81.925.500-8;4453;"REGIMIENTO N°21 ""COQUIMBO""";Coquimbo
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.013-3;4454;REGIMIENTO DE CABALLERÍA Nº 3 HÚSARES - RC Nº3;Araucanía
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.025-7;4457;ESCUELA DE INGENIEROS - ESCING;Valparaíso
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.037-0;4458;CUERPO MILITAR DEL TRABAJO SUBJEF ZONAL PTO. MONTT;Los Lagos
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.041-9;4460;JEFATURA ESTADO MAYOR GENERAL DEL EJÉRCITO - JEMGE;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.037-0;4461;CUERPO MILITAR DEL TRABAJO SUBJEFATURA ZONAL COYHAIQUE;Aysén
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.935.200-9;4462;SEGUNDO JUZGADO MILITAR DE SANTIAGO - II JUZMIL;Metropolitana
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.037-0;4463;CUERPO MILITAR DEL TRABAJO SUBJEFATURA ZONAL PUNTA ARENAS;Magallanes y Antártica
FFAA;COMANDO DE APOYO A LA FUERZA;111870;61.101.062-1;4465;DESTACAMENTO MONTAÑA Nº 3 YUNGAY - DESMÑA N°3;Valparaíso
FFAA;COMANDO DE APOYO A LA FUERZA;111870;65.273.020-5;4466;CENTRO CLÍNICO MILITAR VALDIVIA - CCMVLDV;Los Ríos
